Image Name,Majority Vote Label,Number of Annotators who Selected SSA (Out of 7),Partition,generated_caption
MHIST_bkk.png,SSA,6,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_bks.png,SSA,6,train,"a histopathology slide showing the location of the hepatius in the left side of the hepatius, and the hepati"
MHIST_bkv.png,SSA,6,test,a histopathology slide showing the pattern of the human cell
MHIST_bky.png,SSA,6,train,a histopathology slide showing the purple and purple areas of the skin
MHIST_bmn.png,SSA,6,test,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_bnd.png,SSA,6,test,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_bnf.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_boa.png,SSA,6,test,a histopathology slide showing the purple and white areas of the stomach
MHIST_bop.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_bor.png,SSA,6,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_bot.png,SSA,6,test,"a histopathology slide showing the hepatitoidus of the liver, with a number of histopathosisal cells in"
MHIST_bov.png,SSA,6,test,a histopathology slide showing the hepatitoidus and histoidus cells in the left side of the hetopathosis
MHIST_bpb.png,SSA,6,train,a histopathology slide showing the number of the cells in the cell
MHIST_bpp.png,SSA,6,train,a histopathology slide showing the purple and white cells of the liver
MHIST_bqc.png,SSA,6,test,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_bqg.png,SSA,6,test,"a histopathology slide showing the structure of the human cell, showing the cell membrane and the cell membrane is the cell membrane, and"
MHIST_bql.png,SSA,6,train,"a histopathology slide showing the location of the hepatius in the hepatius, and the hepatius in the he"
MHIST_bqr.png,SSA,6,test,"a histopathology slide showing the pattern of the tissue tissue and the tissue tissue is a large, purple, irregular, irregular, irregular"
MHIST_bsj.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_bwa.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_byh.png,SSA,6,train,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_cbu.png,SSA,6,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_ccd.png,SSA,6,train,a histopathology slide showing the purple and purple cells of a human
MHIST_ces.png,SSA,6,test,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_ceu.png,SSA,6,test,"a histopathology slide showing the location of the hepatius in the hepatius, and the hepatius in the he"
MHIST_cfi.png,SSA,6,train,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_cfx.png,SSA,6,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_cgo.png,SSA,6,test,"a histopathology slide showing the cells in the left and right liver cells in the right liver, liver, person, person, person"
MHIST_cic.png,SSA,6,train,a histopathology slide showing the hepatius and histoidus cells in the liver
MHIST_cln.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_clw.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus of the liver
MHIST_cmh.png,SSA,6,test,a histopathology slide showing the cross section of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_cmj.png,SSA,6,train,a histopathology slide showing the cells of the human brain
MHIST_cml.png,SSA,6,train,a histopathology slide showing the location of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_cns.png,SSA,6,test,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_cqu.png,SSA,6,test,a histopathology slide showing the location of the left lung bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone bone
MHIST_crk.png,SSA,6,train,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_csh.png,SSA,6,test,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_cti.png,SSA,6,test,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_czb.png,SSA,6,train,"a histopathology slide showing the cells in the liver liver liver, liver liver, liver liver, liver liver, liver liver, liver"
MHIST_czs.png,SSA,6,train,"a histopathology slide showing the hepatitoidus and histoidus of the liver, with the hetopathosis"
MHIST_dhb.png,SSA,6,train,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_dho.png,SSA,6,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dhu.png,SSA,6,train,"a histopathology slide showing the hepatius and hepatius areas of the liver, with the hepatius and hepati"
MHIST_diy.png,SSA,6,train,a histopathology slide showing the brain and histoathsis
MHIST_dxl.png,SSA,6,test,a histopathology slide showing the purple and white areas of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_dog.png,SSA,7,train,a histopathology slide showing the cells of a human cell
MHIST_che.png,SSA,7,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_chr.png,SSA,7,test,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_cdf.png,SSA,7,test,a histopathology slide showing the purple and white cells of the human cell
MHIST_cqg.png,SSA,7,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_dwa.png,SSA,7,train,a histopathology slide showing the pattern of the cell membrane
MHIST_cpc.png,SSA,7,train,a histopathology slide showing the hepatitoidus and histoidus cells in the left side of the hetopod
MHIST_cqp.png,SSA,7,test,a histopathology slide showing the purple and purple areas of the skin
MHIST_cso.png,SSA,7,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_eqa.png,SSA,7,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_buo.png,SSA,7,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_ehc.png,SSA,7,train,a histopathology slide showing the cells of a human cell
MHIST_ekx.png,SSA,7,train,a histopathology slide showing the hepatitoidus and histoidus of the liver
MHIST_eda.png,SSA,7,test,a histopathology slide showing the number of the cells in the left side of the cell
MHIST_eky.png,SSA,7,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_bvu.png,SSA,7,test,"a histopathology slide showing the hepatitoidus and histoidus of the liver, with the hetopathosis"
MHIST_csn.png,SSA,7,test,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_ajn.png,SSA,7,test,"a histopathology slide showing the cross section of the liver liver liver, liver, liver, liver, liver, liver, liver liver"
MHIST_aiu.png,SSA,7,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_dtl.png,SSA,7,train,a histopathology slide showing a purple and white stain of the skin
MHIST_cgk.png,SSA,7,test,a histopathology slide showing the number of the cells in the left side of the cell
MHIST_chs.png,SSA,7,train,a histopathology slide showing the location of the hepatitoidus in the liver
MHIST_dlj.png,SSA,7,test,a histopathology slide showing the number of the cells in the left hand of the left hand of the left hand of the left hand
MHIST_dax.png,SSA,7,test,a histopathology slide showing the hepatitoidus of the left side of the stomach
MHIST_dcg.png,SSA,7,test,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_dao.png,SSA,7,train,a histopathology slide showing the location of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_cev.png,SSA,7,test,a histopathology slide showing the purple and white cells of the human cell
MHIST_dcp.png,SSA,7,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dty.png,SSA,7,train,a histopathology slide showing the brain and histoathsise
MHIST_cpw.png,SSA,7,train,a histopathology slide showing the pattern of the tissue tissue and the tissue is a purple line of the tissue
MHIST_dtn.png,SSA,7,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver
MHIST_aet.png,SSA,7,train,a histopathology slide showing the purple and white areas of the liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_bws.png,SSA,7,train,a histopathology slide showing the number of the cells in the left side of the brain
MHIST_bzc.png,SSA,7,train,a histopathology slide showing the location of the hepatius in the hepatius in the hepatius is the hepati
MHIST_eha.png,SSA,7,test,a histopathology slide showing the purple and white areas of the skin
MHIST_bum.png,SSA,7,train,a histopathology slide showing the purple and white cells of a human cell
MHIST_dtx.png,SSA,7,test,a histopathology slide showing the number of the cells in the left side of the abdomen
MHIST_dvg.png,SSA,7,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_cjo.png,SSA,7,train,a histopathology slide showing the hepatitoidus and histoidus cells in the hetopodymymymym
MHIST_dmi.png,SSA,7,train,"a histopathology slide showing the hepatitoidus of the liver, and the hetopathosis of the liver, and"
MHIST_dbf.png,SSA,7,test,a histopathology slide showing the hepatitoidus of the left hand and the hetopathosis of the left hand
MHIST_crm.png,SSA,7,train,"a histopathology slide showing the hepatitoidus of the liver, with the hetopathosis of the liver, and"
MHIST_aji.png,SSA,7,train,a histopathology slide showing the pattern of the cells in the left and right breast cells
MHIST_dwp.png,SSA,7,train,a histopathology slide showing the cells in the liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver liver
MHIST_adu.png,SSA,7,train,a histopathology slide showing the hepatitoidus and histoidus of the liver
MHIST_eqp.png,SSA,7,train,a histopathology slide showing the purple and purple areas of the tissue
MHIST_eec.png,SSA,7,train,a histopathology slide showing the hepatitoidus and histoidus cells in the left side of the hetopod
